id;new_poste;Y1A_genre;Outil;Frequence
323;Data Engineer;Un homme;sas;Jamais
323;Data Engineer;Un homme;powerBI;Occasionnellement
323;Data Engineer;Un homme;tableau;Jamais
323;Data Engineer;Un homme;qlik;Jamais
323;Data Engineer;Un homme;excel;Occasionnellement
323;Data Engineer;Un homme;sql;Régulièrement
323;Data Engineer;Un homme;spark;Jamais
323;Data Engineer;Un homme;spss;Jamais
323;Data Engineer;Un homme;c_java;Jamais
323;Data Engineer;Un homme;datastudio;Jamais
323;Data Engineer;Un homme;matlab;Jamais
325;Data Analyst;Un homme;python;Jamais
325;Data Analyst;Un homme;r;Jamais
325;Data Analyst;Un homme;sas;Jamais
325;Data Analyst;Un homme;powerBI;Jamais
325;Data Analyst;Un homme;tableau;Jamais
325;Data Analyst;Un homme;qlik;Jamais
325;Data Analyst;Un homme;excel;Occasionnellement
325;Data Analyst;Un homme;sql;Régulièrement
325;Data Analyst;Un homme;spark;Jamais
325;Data Analyst;Un homme;spss;Jamais
325;Data Analyst;Un homme;c_java;Jamais
325;Data Analyst;Un homme;datastudio;Jamais
325;Data Analyst;Un homme;matlab;Jamais
326;Data Scientist;Une femme;python;Régulièrement
326;Data Scientist;Une femme;r;Jamais
326;Data Scientist;Une femme;sas;Régulièrement
326;Data Scientist;Une femme;powerBI;Occasionnellement
326;Data Scientist;Une femme;tableau;Jamais
326;Data Scientist;Une femme;qlik;Jamais
326;Data Scientist;Une femme;excel;Régulièrement
326;Data Scientist;Une femme;sql;Occasionnellement
326;Data Scientist;Une femme;spark;Jamais
326;Data Scientist;Une femme;spss;Jamais
326;Data Scientist;Une femme;c_java;Jamais
326;Data Scientist;Une femme;datastudio;Jamais
326;Data Scientist;Une femme;matlab;Jamais
327;Data Engineer;Un homme;python;Occasionnellement
327;Data Engineer;Un homme;r;Jamais
327;Data Engineer;Un homme;sas;Jamais
327;Data Engineer;Un homme;powerBI;Régulièrement
327;Data Engineer;Un homme;tableau;Jamais
327;Data Engineer;Un homme;qlik;Jamais
327;Data Engineer;Un homme;excel;Régulièrement
327;Data Engineer;Un homme;sql;Régulièrement
327;Data Engineer;Un homme;spark;Occasionnellement
327;Data Engineer;Un homme;spss;Jamais
327;Data Engineer;Un homme;c_java;Jamais
327;Data Engineer;Un homme;datastudio;Jamais
327;Data Engineer;Un homme;matlab;Jamais
328;Data Analyst;NA;python;Jamais
328;Data Analyst;NA;r;Jamais
328;Data Analyst;NA;sas;Jamais
328;Data Analyst;NA;powerBI;Jamais
328;Data Analyst;NA;tableau;Jamais
328;Data Analyst;NA;qlik;Jamais
328;Data Analyst;NA;excel;Jamais
328;Data Analyst;NA;sql;Jamais
328;Data Analyst;NA;spark;Jamais
328;Data Analyst;NA;spss;Jamais
328;Data Analyst;NA;c_java;Jamais
328;Data Analyst;NA;datastudio;Jamais
328;Data Analyst;NA;matlab;Jamais
330;Data Scientist;NA;python;Régulièrement
330;Data Scientist;NA;r;Jamais
330;Data Scientist;NA;sas;Jamais
330;Data Scientist;NA;powerBI;Régulièrement
330;Data Scientist;NA;tableau;Jamais
330;Data Scientist;NA;qlik;Jamais
330;Data Scientist;NA;excel;Régulièrement
330;Data Scientist;NA;sql;Régulièrement
330;Data Scientist;NA;spark;Occasionnellement
330;Data Scientist;NA;spss;Jamais
330;Data Scientist;NA;c_java;Jamais
330;Data Scientist;NA;datastudio;Jamais
330;Data Scientist;NA;matlab;Jamais
331;Data Scientist;Une femme;python;Occasionnellement
331;Data Scientist;Une femme;r;Régulièrement
331;Data Scientist;Une femme;sas;Occasionnellement
331;Data Scientist;Une femme;powerBI;Jamais
331;Data Scientist;Une femme;tableau;Jamais
331;Data Scientist;Une femme;qlik;Jamais
331;Data Scientist;Une femme;excel;Régulièrement
331;Data Scientist;Une femme;sql;Jamais
331;Data Scientist;Une femme;spark;Jamais
331;Data Scientist;Une femme;spss;Jamais
331;Data Scientist;Une femme;c_java;Jamais
331;Data Scientist;Une femme;datastudio;Jamais
331;Data Scientist;Une femme;matlab;Jamais
332;Data Analyst;Un homme;python;Jamais
332;Data Analyst;Un homme;r;Jamais
332;Data Analyst;Un homme;sas;Jamais
332;Data Analyst;Un homme;powerBI;Régulièrement
332;Data Analyst;Un homme;tableau;Jamais
332;Data Analyst;Un homme;qlik;Jamais
332;Data Analyst;Un homme;excel;Régulièrement
332;Data Analyst;Un homme;sql;Jamais
332;Data Analyst;Un homme;spark;Jamais
332;Data Analyst;Un homme;spss;Jamais
332;Data Analyst;Un homme;c_java;Jamais
332;Data Analyst;Un homme;datastudio;Jamais
332;Data Analyst;Un homme;matlab;Jamais
333;Data Scientist;Une femme;python;Occasionnellement
333;Data Scientist;Une femme;r;Régulièrement
333;Data Scientist;Une femme;sas;Occasionnellement
333;Data Scientist;Une femme;powerBI;Occasionnellement
333;Data Scientist;Une femme;tableau;Jamais
333;Data Scientist;Une femme;qlik;Jamais
333;Data Scientist;Une femme;excel;Occasionnellement
333;Data Scientist;Une femme;sql;Occasionnellement
333;Data Scientist;Une femme;spark;Jamais
333;Data Scientist;Une femme;spss;Jamais
333;Data Scientist;Une femme;c_java;Jamais
333;Data Scientist;Une femme;datastudio;Jamais
333;Data Scientist;Une femme;matlab;Jamais
335;Data Scientist;Un homme;python;Occasionnellement
335;Data Scientist;Un homme;r;Jamais
335;Data Scientist;Un homme;sas;Jamais
335;Data Scientist;Un homme;powerBI;Jamais
335;Data Scientist;Un homme;tableau;Jamais
335;Data Scientist;Un homme;qlik;Jamais
335;Data Scientist;Un homme;excel;Jamais
335;Data Scientist;Un homme;sql;Régulièrement
335;Data Scientist;Un homme;spark;Jamais
335;Data Scientist;Un homme;spss;Jamais
335;Data Scientist;Un homme;c_java;Jamais
335;Data Scientist;Un homme;datastudio;Occasionnellement
335;Data Scientist;Un homme;matlab;Jamais
339;Data Analyst;Un homme;python;Occasionnellement
339;Data Analyst;Un homme;r;Jamais
339;Data Analyst;Un homme;sas;Occasionnellement
339;Data Analyst;Un homme;powerBI;Régulièrement
339;Data Analyst;Un homme;tableau;Jamais
339;Data Analyst;Un homme;qlik;Jamais
339;Data Analyst;Un homme;excel;Régulièrement
339;Data Analyst;Un homme;sql;Régulièrement
339;Data Analyst;Un homme;spark;Jamais
339;Data Analyst;Un homme;spss;Jamais
339;Data Analyst;Un homme;c_java;Jamais
339;Data Analyst;Un homme;datastudio;Jamais
339;Data Analyst;Un homme;matlab;Jamais
340;Data Engineer;Un homme;python;Régulièrement
340;Data Engineer;Un homme;r;Jamais
340;Data Engineer;Un homme;sas;Jamais
340;Data Engineer;Un homme;powerBI;Jamais
340;Data Engineer;Un homme;tableau;Jamais
340;Data Engineer;Un homme;qlik;Jamais
340;Data Engineer;Un homme;excel;Jamais
340;Data Engineer;Un homme;sql;Régulièrement
340;Data Engineer;Un homme;spark;Régulièrement
340;Data Engineer;Un homme;spss;Jamais
340;Data Engineer;Un homme;c_java;Jamais
340;Data Engineer;Un homme;datastudio;Jamais
340;Data Engineer;Un homme;matlab;Jamais
341;Data Analyst;NA;python;Occasionnellement
341;Data Analyst;NA;r;Occasionnellement
341;Data Analyst;NA;sas;Jamais
341;Data Analyst;NA;powerBI;Jamais
341;Data Analyst;NA;tableau;Jamais
341;Data Analyst;NA;qlik;Jamais
341;Data Analyst;NA;excel;Régulièrement
341;Data Analyst;NA;sql;Jamais
341;Data Analyst;NA;spark;Jamais
341;Data Analyst;NA;spss;Jamais
341;Data Analyst;NA;c_java;Jamais
341;Data Analyst;NA;datastudio;Jamais
341;Data Analyst;NA;matlab;Jamais
342;Data Scientist;NA;python;Jamais
342;Data Scientist;NA;r;Jamais
342;Data Scientist;NA;sas;Jamais
342;Data Scientist;NA;powerBI;Jamais
342;Data Scientist;NA;tableau;Jamais
342;Data Scientist;NA;qlik;Jamais
342;Data Scientist;NA;excel;Jamais
342;Data Scientist;NA;sql;Jamais
342;Data Scientist;NA;spark;Jamais
342;Data Scientist;NA;spss;Jamais
342;Data Scientist;NA;c_java;Jamais
342;Data Scientist;NA;datastudio;Jamais
342;Data Scientist;NA;matlab;Jamais
345;Data Scientist;NA;python;Jamais
345;Data Scientist;NA;r;Jamais
345;Data Scientist;NA;sas;Jamais
345;Data Scientist;NA;powerBI;Jamais
345;Data Scientist;NA;tableau;Jamais
345;Data Scientist;NA;qlik;Jamais
345;Data Scientist;NA;excel;Jamais
345;Data Scientist;NA;sql;Jamais
345;Data Scientist;NA;spark;Jamais
345;Data Scientist;NA;spss;Jamais
345;Data Scientist;NA;c_java;Jamais
345;Data Scientist;NA;datastudio;Jamais
345;Data Scientist;NA;matlab;Jamais
346;Data Analyst;NA;python;Jamais
346;Data Analyst;NA;r;Jamais
346;Data Analyst;NA;sas;Jamais
346;Data Analyst;NA;powerBI;Jamais
346;Data Analyst;NA;tableau;Jamais
346;Data Analyst;NA;qlik;Jamais
346;Data Analyst;NA;excel;Jamais
346;Data Analyst;NA;sql;Jamais
346;Data Analyst;NA;spark;Jamais
346;Data Analyst;NA;spss;Jamais
346;Data Analyst;NA;c_java;Jamais
346;Data Analyst;NA;datastudio;Jamais
346;Data Analyst;NA;matlab;Jamais
347;Data Analyst;Une femme;python;Régulièrement
347;Data Analyst;Une femme;r;Régulièrement
347;Data Analyst;Une femme;sas;Jamais
347;Data Analyst;Une femme;powerBI;Occasionnellement
347;Data Analyst;Une femme;tableau;Jamais
347;Data Analyst;Une femme;qlik;Jamais
347;Data Analyst;Une femme;excel;Régulièrement
347;Data Analyst;Une femme;sql;Occasionnellement
347;Data Analyst;Une femme;spark;Jamais
347;Data Analyst;Une femme;spss;Occasionnellement
347;Data Analyst;Une femme;c_java;Jamais
347;Data Analyst;Une femme;datastudio;Jamais
347;Data Analyst;Une femme;matlab;Occasionnellement
348;Data Analyst;NA;python;Occasionnellement
348;Data Analyst;NA;r;Occasionnellement
348;Data Analyst;NA;sas;Régulièrement
348;Data Analyst;NA;powerBI;Jamais
348;Data Analyst;NA;tableau;Jamais
348;Data Analyst;NA;qlik;Jamais
348;Data Analyst;NA;excel;Régulièrement
348;Data Analyst;NA;sql;Régulièrement
348;Data Analyst;NA;spark;Jamais
348;Data Analyst;NA;spss;Jamais
348;Data Analyst;NA;c_java;Jamais
348;Data Analyst;NA;datastudio;Jamais
348;Data Analyst;NA;matlab;Jamais
349;Data Analyst;Un homme;python;Jamais
349;Data Analyst;Un homme;r;Occasionnellement
349;Data Analyst;Un homme;sas;Jamais
349;Data Analyst;Un homme;powerBI;Jamais
349;Data Analyst;Un homme;tableau;Jamais
349;Data Analyst;Un homme;qlik;Jamais
349;Data Analyst;Un homme;excel;Régulièrement
349;Data Analyst;Un homme;sql;Jamais
349;Data Analyst;Un homme;spark;Jamais
349;Data Analyst;Un homme;spss;Occasionnellement
349;Data Analyst;Un homme;c_java;Jamais
349;Data Analyst;Un homme;datastudio;Jamais
349;Data Analyst;Un homme;matlab;Jamais
350;Data Analyst;Un homme;python;Occasionnellement
350;Data Analyst;Un homme;r;Jamais
350;Data Analyst;Un homme;sas;Jamais
350;Data Analyst;Un homme;powerBI;Régulièrement
350;Data Analyst;Un homme;tableau;Jamais
350;Data Analyst;Un homme;qlik;Jamais
350;Data Analyst;Un homme;excel;Régulièrement
350;Data Analyst;Un homme;sql;Régulièrement
350;Data Analyst;Un homme;spark;Jamais
350;Data Analyst;Un homme;spss;Jamais
350;Data Analyst;Un homme;c_java;Jamais
350;Data Analyst;Un homme;datastudio;Jamais
350;Data Analyst;Un homme;matlab;Jamais
351;Data Analyst;Un homme;python;Occasionnellement
351;Data Analyst;Un homme;r;Jamais
351;Data Analyst;Un homme;sas;Jamais
351;Data Analyst;Un homme;powerBI;Régulièrement
351;Data Analyst;Un homme;tableau;Jamais
351;Data Analyst;Un homme;qlik;Jamais
351;Data Analyst;Un homme;excel;Régulièrement
351;Data Analyst;Un homme;sql;Régulièrement
351;Data Analyst;Un homme;spark;Jamais
351;Data Analyst;Un homme;spss;Jamais
351;Data Analyst;Un homme;c_java;Jamais
351;Data Analyst;Un homme;datastudio;Jamais
351;Data Analyst;Un homme;matlab;Jamais
353;Data Engineer;Un homme;python;Occasionnellement
353;Data Engineer;Un homme;r;Jamais
353;Data Engineer;Un homme;sas;Jamais
353;Data Engineer;Un homme;powerBI;Régulièrement
353;Data Engineer;Un homme;tableau;Jamais
353;Data Engineer;Un homme;qlik;Jamais
353;Data Engineer;Un homme;excel;Jamais
353;Data Engineer;Un homme;sql;Régulièrement
353;Data Engineer;Un homme;spark;Jamais
353;Data Engineer;Un homme;spss;Jamais
353;Data Engineer;Un homme;c_java;Jamais
353;Data Engineer;Un homme;datastudio;Jamais
353;Data Engineer;Un homme;matlab;Jamais
354;Data Analyst;NA;python;Occasionnellement
354;Data Analyst;NA;r;Jamais
354;Data Analyst;NA;sas;Régulièrement
354;Data Analyst;NA;powerBI;Occasionnellement
354;Data Analyst;NA;tableau;Jamais
354;Data Analyst;NA;qlik;Jamais
354;Data Analyst;NA;excel;Régulièrement
354;Data Analyst;NA;sql;Régulièrement
354;Data Analyst;NA;spark;Jamais
354;Data Analyst;NA;spss;Jamais
354;Data Analyst;NA;c_java;Jamais
354;Data Analyst;NA;datastudio;Jamais
354;Data Analyst;NA;matlab;Jamais
356;Data Analyst;Un homme;python;Occasionnellement
356;Data Analyst;Un homme;r;Occasionnellement
356;Data Analyst;Un homme;sas;Occasionnellement
356;Data Analyst;Un homme;powerBI;Régulièrement
356;Data Analyst;Un homme;tableau;Jamais
356;Data Analyst;Un homme;qlik;Jamais
356;Data Analyst;Un homme;excel;Régulièrement
356;Data Analyst;Un homme;sql;Régulièrement
356;Data Analyst;Un homme;spark;Jamais
356;Data Analyst;Un homme;spss;Jamais
356;Data Analyst;Un homme;c_java;Jamais
356;Data Analyst;Un homme;datastudio;Jamais
356;Data Analyst;Un homme;matlab;Jamais
362;Data Analyst;Une femme;python;Régulièrement
362;Data Analyst;Une femme;r;Jamais
362;Data Analyst;Une femme;sas;Jamais
362;Data Analyst;Une femme;powerBI;Jamais
362;Data Analyst;Une femme;tableau;Régulièrement
362;Data Analyst;Une femme;qlik;Jamais
362;Data Analyst;Une femme;excel;Occasionnellement
362;Data Analyst;Une femme;sql;Régulièrement
362;Data Analyst;Une femme;spark;Jamais
362;Data Analyst;Une femme;spss;Jamais
362;Data Analyst;Une femme;c_java;Jamais
362;Data Analyst;Une femme;datastudio;Jamais
362;Data Analyst;Une femme;matlab;Jamais
364;Data Scientist;Un homme;python;Régulièrement
364;Data Scientist;Un homme;r;Jamais
364;Data Scientist;Un homme;sas;Jamais
364;Data Scientist;Un homme;powerBI;Régulièrement
364;Data Scientist;Un homme;tableau;Jamais
364;Data Scientist;Un homme;qlik;Jamais
364;Data Scientist;Un homme;excel;Jamais
364;Data Scientist;Un homme;sql;Régulièrement
364;Data Scientist;Un homme;spark;Jamais
364;Data Scientist;Un homme;spss;Jamais
364;Data Scientist;Un homme;c_java;Jamais
364;Data Scientist;Un homme;datastudio;Jamais
364;Data Scientist;Un homme;matlab;Jamais
365;Data Scientist;Un homme;python;Jamais
365;Data Scientist;Un homme;r;Régulièrement
365;Data Scientist;Un homme;sas;Jamais
365;Data Scientist;Un homme;powerBI;Jamais
365;Data Scientist;Un homme;tableau;Jamais
365;Data Scientist;Un homme;qlik;Jamais
365;Data Scientist;Un homme;excel;Occasionnellement
365;Data Scientist;Un homme;sql;Occasionnellement
365;Data Scientist;Un homme;spark;Jamais
365;Data Scientist;Un homme;spss;Jamais
365;Data Scientist;Un homme;c_java;Jamais
365;Data Scientist;Un homme;datastudio;Jamais
365;Data Scientist;Un homme;matlab;Jamais
367;Data Analyst;Un homme;python;Occasionnellement
367;Data Analyst;Un homme;r;Jamais
367;Data Analyst;Un homme;sas;Jamais
367;Data Analyst;Un homme;powerBI;Occasionnellement
367;Data Analyst;Un homme;tableau;Jamais
367;Data Analyst;Un homme;qlik;Jamais
367;Data Analyst;Un homme;excel;Occasionnellement
367;Data Analyst;Un homme;sql;Régulièrement
367;Data Analyst;Un homme;spark;Jamais
367;Data Analyst;Un homme;spss;Jamais
367;Data Analyst;Un homme;c_java;Jamais
367;Data Analyst;Un homme;datastudio;Jamais
367;Data Analyst;Un homme;matlab;Jamais
369;Data Scientist;Un homme;python;Jamais
369;Data Scientist;Un homme;r;Jamais
369;Data Scientist;Un homme;sas;Régulièrement
369;Data Scientist;Un homme;powerBI;Jamais
369;Data Scientist;Un homme;tableau;Jamais
369;Data Scientist;Un homme;qlik;Occasionnellement
369;Data Scientist;Un homme;excel;Régulièrement
369;Data Scientist;Un homme;sql;Régulièrement
369;Data Scientist;Un homme;spark;Jamais
369;Data Scientist;Un homme;spss;Jamais
369;Data Scientist;Un homme;c_java;Jamais
369;Data Scientist;Un homme;datastudio;Jamais
369;Data Scientist;Un homme;matlab;Jamais
370;Data Engineer;Une femme;python;Régulièrement
370;Data Engineer;Une femme;r;Jamais
370;Data Engineer;Une femme;sas;Occasionnellement
370;Data Engineer;Une femme;powerBI;Jamais
370;Data Engineer;Une femme;tableau;Jamais
370;Data Engineer;Une femme;qlik;Jamais
370;Data Engineer;Une femme;excel;Occasionnellement
370;Data Engineer;Une femme;sql;Occasionnellement
370;Data Engineer;Une femme;spark;Régulièrement
370;Data Engineer;Une femme;spss;Jamais
370;Data Engineer;Une femme;c_java;Jamais
370;Data Engineer;Une femme;datastudio;Jamais
370;Data Engineer;Une femme;matlab;Jamais
371;Data Engineer;Un homme;python;Régulièrement
371;Data Engineer;Un homme;r;Jamais
371;Data Engineer;Un homme;sas;Jamais
371;Data Engineer;Un homme;powerBI;Jamais
371;Data Engineer;Un homme;tableau;Jamais
371;Data Engineer;Un homme;qlik;Jamais
371;Data Engineer;Un homme;excel;Occasionnellement
371;Data Engineer;Un homme;sql;Régulièrement
371;Data Engineer;Un homme;spark;Jamais
371;Data Engineer;Un homme;spss;Jamais
371;Data Engineer;Un homme;c_java;Jamais
371;Data Engineer;Un homme;datastudio;Jamais
371;Data Engineer;Un homme;matlab;Jamais
372;Data Scientist;Un homme;python;Occasionnellement
372;Data Scientist;Un homme;r;Régulièrement
372;Data Scientist;Un homme;sas;Jamais
372;Data Scientist;Un homme;powerBI;Occasionnellement
372;Data Scientist;Un homme;tableau;Jamais
372;Data Scientist;Un homme;qlik;Jamais
372;Data Scientist;Un homme;excel;Régulièrement
372;Data Scientist;Un homme;sql;Jamais
372;Data Scientist;Un homme;spark;Jamais
372;Data Scientist;Un homme;spss;Jamais
372;Data Scientist;Un homme;c_java;Jamais
372;Data Scientist;Un homme;datastudio;Jamais
372;Data Scientist;Un homme;matlab;Jamais
373;Data Analyst;NA;python;Jamais
373;Data Analyst;NA;r;Jamais
373;Data Analyst;NA;sas;Jamais
373;Data Analyst;NA;powerBI;Jamais
373;Data Analyst;NA;tableau;Jamais
373;Data Analyst;NA;qlik;Jamais
373;Data Analyst;NA;excel;Jamais
373;Data Analyst;NA;sql;Jamais
373;Data Analyst;NA;spark;Jamais
373;Data Analyst;NA;spss;Jamais
373;Data Analyst;NA;c_java;Jamais
373;Data Analyst;NA;datastudio;Jamais
373;Data Analyst;NA;matlab;Jamais
374;Data Analyst;NA;python;Jamais
374;Data Analyst;NA;r;Jamais
374;Data Analyst;NA;sas;Jamais
374;Data Analyst;NA;powerBI;Jamais
374;Data Analyst;NA;tableau;Jamais
374;Data Analyst;NA;qlik;Jamais
374;Data Analyst;NA;excel;Jamais
374;Data Analyst;NA;sql;Jamais
374;Data Analyst;NA;spark;Jamais
374;Data Analyst;NA;spss;Jamais
374;Data Analyst;NA;c_java;Jamais
374;Data Analyst;NA;datastudio;Jamais
374;Data Analyst;NA;matlab;Jamais
375;Data Scientist;Une femme;python;Régulièrement
375;Data Scientist;Une femme;r;Régulièrement
375;Data Scientist;Une femme;sas;Jamais
375;Data Scientist;Une femme;powerBI;Jamais
375;Data Scientist;Une femme;tableau;Occasionnellement
375;Data Scientist;Une femme;qlik;Jamais
375;Data Scientist;Une femme;excel;Occasionnellement
375;Data Scientist;Une femme;sql;Jamais
375;Data Scientist;Une femme;spark;Jamais
375;Data Scientist;Une femme;spss;Jamais
375;Data Scientist;Une femme;c_java;Jamais
375;Data Scientist;Une femme;datastudio;Jamais
375;Data Scientist;Une femme;matlab;Jamais
376;Data Scientist;Un homme;python;Régulièrement
376;Data Scientist;Un homme;r;Occasionnellement
376;Data Scientist;Un homme;sas;Jamais
376;Data Scientist;Un homme;powerBI;Jamais
376;Data Scientist;Un homme;tableau;Occasionnellement
376;Data Scientist;Un homme;qlik;Jamais
376;Data Scientist;Un homme;excel;Régulièrement
376;Data Scientist;Un homme;sql;Régulièrement
376;Data Scientist;Un homme;spark;Jamais
376;Data Scientist;Un homme;spss;Jamais
376;Data Scientist;Un homme;c_java;Jamais
376;Data Scientist;Un homme;datastudio;Jamais
376;Data Scientist;Un homme;matlab;Jamais
377;Data Analyst;NA;python;Occasionnellement
377;Data Analyst;NA;r;Régulièrement
377;Data Analyst;NA;sas;Jamais
377;Data Analyst;NA;powerBI;Jamais
377;Data Analyst;NA;tableau;Jamais
377;Data Analyst;NA;qlik;Jamais
377;Data Analyst;NA;excel;Occasionnellement
377;Data Analyst;NA;sql;Jamais
377;Data Analyst;NA;spark;Jamais
377;Data Analyst;NA;spss;Jamais
377;Data Analyst;NA;c_java;Jamais
377;Data Analyst;NA;datastudio;Jamais
377;Data Analyst;NA;matlab;Jamais
378;Data Analyst;Une femme;python;Occasionnellement
378;Data Analyst;Une femme;r;Jamais
378;Data Analyst;Une femme;sas;Régulièrement
378;Data Analyst;Une femme;powerBI;Jamais
378;Data Analyst;Une femme;tableau;Jamais
378;Data Analyst;Une femme;qlik;Jamais
378;Data Analyst;Une femme;excel;Régulièrement
378;Data Analyst;Une femme;sql;Régulièrement
378;Data Analyst;Une femme;spark;Jamais
378;Data Analyst;Une femme;spss;Jamais
378;Data Analyst;Une femme;c_java;Jamais
378;Data Analyst;Une femme;datastudio;Jamais
378;Data Analyst;Une femme;matlab;Jamais
379;Data Analyst;Une femme;python;Occasionnellement
379;Data Analyst;Une femme;r;Régulièrement
379;Data Analyst;Une femme;sas;Jamais
379;Data Analyst;Une femme;powerBI;Jamais
379;Data Analyst;Une femme;tableau;Jamais
379;Data Analyst;Une femme;qlik;Jamais
379;Data Analyst;Une femme;excel;Occasionnellement
379;Data Analyst;Une femme;sql;Jamais
379;Data Analyst;Une femme;spark;Jamais
379;Data Analyst;Une femme;spss;Jamais
379;Data Analyst;Une femme;c_java;Jamais
379;Data Analyst;Une femme;datastudio;Jamais
379;Data Analyst;Une femme;matlab;Jamais
380;Data Engineer;Une femme;python;Régulièrement
380;Data Engineer;Une femme;r;Jamais
380;Data Engineer;Une femme;sas;Jamais
380;Data Engineer;Une femme;powerBI;Jamais
380;Data Engineer;Une femme;tableau;Jamais
380;Data Engineer;Une femme;qlik;Jamais
380;Data Engineer;Une femme;excel;Jamais
380;Data Engineer;Une femme;sql;Régulièrement
380;Data Engineer;Une femme;spark;Jamais
380;Data Engineer;Une femme;spss;Jamais
380;Data Engineer;Une femme;c_java;Jamais
380;Data Engineer;Une femme;datastudio;Régulièrement
380;Data Engineer;Une femme;matlab;Jamais
381;Data Analyst;NA;python;Régulièrement
381;Data Analyst;NA;r;Occasionnellement
381;Data Analyst;NA;sas;Jamais
381;Data Analyst;NA;powerBI;Occasionnellement
381;Data Analyst;NA;tableau;Occasionnellement
381;Data Analyst;NA;qlik;Jamais
381;Data Analyst;NA;excel;Occasionnellement
381;Data Analyst;NA;sql;Régulièrement
381;Data Analyst;NA;spark;Régulièrement
381;Data Analyst;NA;spss;Jamais
381;Data Analyst;NA;c_java;Jamais
381;Data Analyst;NA;datastudio;Jamais
381;Data Analyst;NA;matlab;Jamais
382;Data Engineer;Une femme;python;Régulièrement
382;Data Engineer;Une femme;r;Occasionnellement
382;Data Engineer;Une femme;sas;Jamais
382;Data Engineer;Une femme;powerBI;Occasionnellement
382;Data Engineer;Une femme;tableau;Jamais
382;Data Engineer;Une femme;qlik;Jamais
382;Data Engineer;Une femme;excel;Régulièrement
382;Data Engineer;Une femme;sql;Régulièrement
382;Data Engineer;Une femme;spark;Occasionnellement
382;Data Engineer;Une femme;spss;Jamais
382;Data Engineer;Une femme;c_java;Jamais
382;Data Engineer;Une femme;datastudio;Jamais
382;Data Engineer;Une femme;matlab;Jamais
383;Data Analyst;NA;python;Occasionnellement
383;Data Analyst;NA;r;Occasionnellement
383;Data Analyst;NA;sas;Occasionnellement
383;Data Analyst;NA;powerBI;Occasionnellement
383;Data Analyst;NA;tableau;Jamais
383;Data Analyst;NA;qlik;Jamais
383;Data Analyst;NA;excel;Régulièrement
383;Data Analyst;NA;sql;Régulièrement
383;Data Analyst;NA;spark;Jamais
383;Data Analyst;NA;spss;Jamais
383;Data Analyst;NA;c_java;Jamais
383;Data Analyst;NA;datastudio;Occasionnellement
383;Data Analyst;NA;matlab;Jamais
384;Data Analyst;NA;python;Occasionnellement
384;Data Analyst;NA;r;Jamais
384;Data Analyst;NA;sas;Occasionnellement
384;Data Analyst;NA;powerBI;Régulièrement
384;Data Analyst;NA;tableau;Jamais
384;Data Analyst;NA;qlik;Jamais
384;Data Analyst;NA;excel;Régulièrement
384;Data Analyst;NA;sql;Régulièrement
384;Data Analyst;NA;spark;Jamais
384;Data Analyst;NA;spss;Jamais
384;Data Analyst;NA;c_java;Jamais
384;Data Analyst;NA;datastudio;Jamais
384;Data Analyst;NA;matlab;Jamais
385;Data Analyst;Un homme;python;Jamais
385;Data Analyst;Un homme;r;Jamais
385;Data Analyst;Un homme;sas;Jamais
385;Data Analyst;Un homme;powerBI;Occasionnellement
385;Data Analyst;Un homme;tableau;Régulièrement
385;Data Analyst;Un homme;qlik;Jamais
385;Data Analyst;Un homme;excel;Occasionnellement
385;Data Analyst;Un homme;sql;Régulièrement
385;Data Analyst;Un homme;spark;Jamais
385;Data Analyst;Un homme;spss;Jamais
385;Data Analyst;Un homme;c_java;Jamais
385;Data Analyst;Un homme;datastudio;Jamais
385;Data Analyst;Un homme;matlab;Jamais
386;Data Scientist;Un homme;python;Régulièrement
386;Data Scientist;Un homme;r;Occasionnellement
386;Data Scientist;Un homme;sas;Jamais
386;Data Scientist;Un homme;powerBI;Jamais
386;Data Scientist;Un homme;tableau;Jamais
386;Data Scientist;Un homme;qlik;Occasionnellement
386;Data Scientist;Un homme;excel;Régulièrement
386;Data Scientist;Un homme;sql;Jamais
386;Data Scientist;Un homme;spark;Régulièrement
386;Data Scientist;Un homme;spss;Jamais
386;Data Scientist;Un homme;c_java;Jamais
386;Data Scientist;Un homme;datastudio;Jamais
386;Data Scientist;Un homme;matlab;Jamais
390;Data Analyst;Un homme;python;Jamais
390;Data Analyst;Un homme;r;Jamais
390;Data Analyst;Un homme;sas;Jamais
390;Data Analyst;Un homme;powerBI;Jamais
390;Data Analyst;Un homme;tableau;Jamais
390;Data Analyst;Un homme;qlik;Régulièrement
390;Data Analyst;Un homme;excel;Régulièrement
390;Data Analyst;Un homme;sql;Régulièrement
390;Data Analyst;Un homme;spark;Jamais
390;Data Analyst;Un homme;spss;Jamais
390;Data Analyst;Un homme;c_java;Jamais
390;Data Analyst;Un homme;datastudio;Jamais
390;Data Analyst;Un homme;matlab;Jamais
391;Data Scientist;Un homme;python;Jamais
391;Data Scientist;Un homme;r;Régulièrement
391;Data Scientist;Un homme;sas;Régulièrement
391;Data Scientist;Un homme;powerBI;Jamais
391;Data Scientist;Un homme;tableau;Jamais
391;Data Scientist;Un homme;qlik;Jamais
391;Data Scientist;Un homme;excel;Régulièrement
391;Data Scientist;Un homme;sql;Régulièrement
391;Data Scientist;Un homme;spark;Jamais
391;Data Scientist;Un homme;spss;Jamais
